,Unnamed: 0,corpus,corpus_path,extracted_filename,phone,pred_phone,next_phone,start_time,end_time,duration,word,pred_word,next_word,is_word_onset,speaker,gender,f1,f2,deltaFormant,norm_f1,norm_f2,norm_deltaFormant,norm_duration,label,norm_duration_fix
770,770,TIMIT,timit/TIMIT_ORIG/train/dr2/fdas1/sx21,dr2_fdas1_healthy_eh_17110.wav,eh,hh,l,1.069375,1.1575,0.088125,healthy,is,for,False,fdas1,f,835.0,1474.0,639.0,0.8228551687605632,-1.5801846665826156,-1.6802866001330998,-0.7025688986112119,0,-0.263193746799001
771,771,TIMIT,timit/TIMIT_ORIG/train/dr2/fdas1/sx291,dr2_fdas1_avalanche_ae_3892.wav,AE,q,v,0.24325,0.3575,0.1142499999999999,avalanche,,triggered,True,fdas1,f,791.0,1993.0,1202.0,0.1976402524652526,0.9208617047842128,0.7716490536426516,-0.2037406410734801,1,-0.07632456091546083
772,772,TIMIT,timit/TIMIT_ORIG/train/dr2/fdas1/sx291,dr2_fdas1_avalanche_ae_8159.wav,AE,l,n,0.5099375,0.65,0.1400624999999999,avalanche,,triggered,False,fdas1,f,812.0,1995.0,1183.0,0.4960382806971054,0.9304996484118306,0.688901669234589,0.2891207712783937,1,0.1083093476249748
773,773,TIMIT,timit/TIMIT_ORIG/train/dr2/fdas1/sx381,dr2_fdas1_welcome_eh_4521.wav,eh,w,l,0.2825625,0.3758125,0.09325,welcome,we,,False,fdas1,f,717.0,1302.0,585.0,-0.8538575613041332,-2.4090478185577497,-1.9154633768718043,-0.6047126375631402,0,-0.22653519837208644
774,774,TIMIT,timit/TIMIT_ORIG/train/dr2/fdas1/sx381,dr2_fdas1_welcome_eh_10732.wav,eh,m,n,0.67075,0.7525,0.0817499999999999,welcome,we,,False,fdas1,f,846.0,1935.0,1089.0,0.9791588978343908,0.6413613395832956,0.2795198726894368,-0.8242925404027163,0,-0.30879340459833393
775,775,TIMIT,timit/TIMIT_ORIG/train/dr2/fdnc0/sa1,dr2_fdnc0_had_ae_7728.wav,AE,hh,dcl,0.483,0.5900625,0.1070625,had,she,your,False,fdnc0,f,839.0,2264.0,1425.0,0.7503817924226062,0.4959765640936153,0.2777595268578872,-0.6175433386900815,1,-0.23134178788997312
776,776,TIMIT,timit/TIMIT_ORIG/train/dr2/fdnc0/sa2,dr2_fdnc0_dont_ae_5930.wav,AE,q,s,0.370625,0.5065,0.1358749999999999,don't,,ask,True,fdnc0,f,716.0,2421.0,1705.0,-0.2362238779994206,0.8974631356981406,1.0523876894097632,-0.1763384117065447,1,-0.06605923970356872
777,777,TIMIT,timit/TIMIT_ORIG/train/dr2/fdnc0/sa2,dr2_fdnc0_carry_eh_15248.wav,eh,k,r,0.953,1.0234375,0.0704375,carry,to,an,False,fdnc0,f,562.0,2315.0,1753.0,-1.4714862621050475,0.6263957688823465,1.1851810887043706,-1.1783808380661194,0,-0.44144064523755083
778,778,TIMIT,timit/TIMIT_ORIG/train/dr2/fdnc0/sa2,dr2_fdnc0_rag_ae_29953.wav,AE,r,gcl,1.8720625,2.0825,0.2104375,rag,oily,like,False,fdnc0,f,804.0,2115.0,1311.0,0.4696403414895091,0.1149479069657537,-0.0376247964668051,0.965434859207472,1,0.36166761493066407
779,779,TIMIT,timit/TIMIT_ORIG/train/dr2/fdnc0/sa2,dr2_fdnc0_that_ae_39240.wav,AE,dh,tcl,2.4525,2.7170625,0.2645624999999998,that,like,,False,fdnc0,f,793.0,2346.0,1553.0,0.3814073140533929,0.7056701874794183,0.6318752583101734,1.7942493207427046,1,0.672155004799267
780,780,TIMIT,timit/TIMIT_ORIG/train/dr2/fdnc0/si1278,dr2_fdnc0_relatively_eh_32040.wav,eh,r,l,2.0025,2.0495625,0.0470625,relatively,,heavy,False,fdnc0,f,717.0,1846.0,1129.0,-0.2282026936870464,-0.5729494673120634,-0.5411331021255246,-1.5363214946644783,0,-0.5755310422477797
781,781,TIMIT,timit/TIMIT_ORIG/train/dr2/fdnc0/si1278,dr2_fdnc0_heavy_eh_41720.wav,eh,hv,v,2.6075,2.7223125,0.1148125000000002,heavy,relatively,and,False,fdnc0,f,394.0,695.0,301.0,-2.819045226583913,-3.5163319126420545,-2.831819239957501,-0.4988678268767197,0,-0.18688400920208895
782,782,TIMIT,timit/TIMIT_ORIG/train/dr2/fdnc0/si1278,dr2_fdnc0_heavy_eh_46439.wav,eh,iy,n,2.9024375,2.9729375,0.0705,heavy,relatively,and,True,fdnc0,f,687.0,2293.0,1606.0,-0.4688382230582724,0.5701365040715213,0.7785013033646356,-1.17742377748698,0,-0.4410821147642617
783,783,TIMIT,timit/TIMIT_ORIG/train/dr2/fdnc0/si1278,dr2_fdnc0_dense_ae_49720.wav,AE,d,n,3.1075,3.30975,0.2022500000000002,dense,and,,False,fdnc0,f,714.0,1975.0,1261.0,-0.252266246624169,-0.2430655963758611,-0.1759512540653544,0.8400599233401356,1,0.3147001229297562
784,784,TIMIT,timit/TIMIT_ORIG/train/dr2/fdnc0/si1278,dr2_fdnc0_shelter_eh_74840.wav,eh,sh,l,4.6775,4.77975,0.1022499999999997,shelter,this,,False,fdnc0,f,641.0,2049.0,1408.0,-0.8378127014274858,-0.0538298874667218,0.2307285312743804,-0.6912370032838662,0,-0.2589486343332574
785,785,TIMIT,timit/TIMIT_ORIG/train/dr2/fdnc0/si1908,dr2_fdnc0_after_ae_2548.wav,AE,q,f,0.15925,0.2725,0.11325,after,,,False,fdnc0,f,923.0,1826.0,903.0,1.4241612746620391,-0.6240942535037227,-1.1663686904709674,-0.5227943413552225,1,-0.1958472710343246
786,786,TIMIT,timit/TIMIT_ORIG/train/dr2/fdnc0/si1908,dr2_fdnc0_asked_ae_27864.wav,AE,q,s,1.7415,2.0074375,0.2659374999999999,asked,,,True,fdnc0,f,906.0,2205.0,1299.0,1.2878011413516777,0.3450994448282204,-0.0708231462904569,1.8153046534837864,1,0.6800426752116342
787,787,TIMIT,timit/TIMIT_ORIG/train/dr2/fdnc0/si2287,dr2_fdnc0_said_eh_22840.wav,eh,s,dcl,1.4275,1.6425,0.215,said,she,,False,fdnc0,f,718.0,2173.0,1455.0,-0.2201815093746722,0.2632677869215656,0.3607554014170168,1.035300281484692,0,0.38784033948078905
788,788,TIMIT,timit/TIMIT_ORIG/train/dr2/fdnc0/sx108,dr2_fdnc0_scalp_ae_7400.wav,AE,k,l,0.4625,0.579125,0.1166249999999999,scalp,his,was,False,fdnc0,f,839.0,2057.0,1218.0,0.7503817924226062,-0.0333719729900581,-0.2949120076001068,-0.4711130700816633,1,-0.1764866254766982
789,789,TIMIT,timit/TIMIT_ORIG/train/dr2/fdnc0/sx18,dr2_fdnc0_alimony_ae_4760.wav,AE,q,l,0.2975,0.4075,0.1099999999999999,alimony,,harms,False,fdnc0,f,924.0,1835.0,911.0,1.4321824589744132,-0.6010790997174761,-1.1442364572551995,-0.5725614914705027,1,-0.21449085564537257
790,790,TIMIT,timit/TIMIT_ORIG/train/dr2/fdnc0/sx18,dr2_fdnc0_mans_ae_35091.wav,AE,m,n,2.1931875,2.4046875,0.2115,man's,divorced,,False,fdnc0,f,673.0,2560.0,1887.0,-0.5811348034315112,1.2529193997301726,1.5558959950684828,0.9817048890528512,1,0.3677626329765833
791,791,TIMIT,timit/TIMIT_ORIG/train/dr2/fdnc0/sx18,dr2_fdnc0_wealth_eh_43028.wav,eh,w,l,2.68925,2.8174375,0.1281875000000001,wealth,,,False,fdnc0,f,743.0,1870.0,1127.0,-0.0196519015653171,-0.5115757238820723,-0.5466661604294666,-0.2940568629407619,0,-0.11015848791816178
792,792,TIMIT,timit/TIMIT_ORIG/train/dr2/fdnc0/sx198,dr2_fdnc0_sweaters_eh_15213.wav,eh,w,dx,0.9508125,1.0375,0.0866875000000001,sweaters,norwegian,are,False,fdnc0,f,777.0,1949.0,1172.0,0.2530683650554057,-0.3095538184250182,-0.4221723485907722,-0.929545087489719,0,-0.34822272218231104
793,793,TIMIT,timit/TIMIT_ORIG/train/dr2/fdnc0/sx198,dr2_fdnc0_lambs_ae_29242.wav,AE,l,m,1.827625,2.013,0.1853749999999998,lamb's,of,,False,fdnc0,f,752.0,2475.0,1723.0,0.0525387572460506,1.0355540584156206,1.102185214145241,0.5816535669723303,1,0.2178968951416208
794,794,TIMIT,timit/TIMIT_ORIG/train/dr2/fdnc0/sx288,dr2_fdnc0_nevada_ae_49560.wav,AE,v,dcl,3.0975,3.2875,0.1899999999999999,nevada,of,,False,fdnc0,f,787.0,2132.0,1345.0,0.3332802081791477,0.1584209752286641,0.0564371947002083,0.6524760498286915,1,0.24442815016503558
795,795,TIMIT,timit/TIMIT_ORIG/train/dr2/fdxw0/sa1,dr2_fdxw0_had_ae_5681.wav,AE,hv,dcl,0.3550625,0.4255625,0.0705,had,she,,False,fdxw0,f,747.0,1980.0,1233.0,0.4907630280491028,0.9652215237270924,0.5643479043176362,-0.5973050130403192,1,-0.22376018163437528
796,796,TIMIT,timit/TIMIT_ORIG/train/dr2/fdxw0/sa2,dr2_fdxw0_dont_ae_6280.wav,AE,n,s,0.3925,0.51,0.1175,don't,,ask,True,fdxw0,f,842.0,1766.0,924.0,1.7760947681777062,-0.5159593542739342,-1.125712471696147,0.361721979946777,1,0.1355069422941092
797,797,TIMIT,timit/TIMIT_ORIG/train/dr2/fdxw0/sa2,dr2_fdxw0_carry_eh_15520.wav,eh,k,r,0.97,1.0104375,0.0404375000000001,carry,to,an,False,fdxw0,f,614.0,1696.0,1082.0,-1.308701408130942,-1.0004577723116532,-0.2615392049965427,-1.2107252040333931,0,-0.4535573712748013
798,798,TIMIT,timit/TIMIT_ORIG/train/dr2/fdxw0/sa2,dr2_fdxw0_rag_ae_25817.wav,AE,r,gcl,1.6135625,1.762375,0.1488125,rag,oily,like,False,fdxw0,f,748.0,1753.0,1005.0,0.5042928358399302,-0.6059376319095107,-0.6826869362362233,1.000648207987383,1,0.374859108634762
799,799,TIMIT,timit/TIMIT_ORIG/train/dr2/fdxw0/sa2,dr2_fdxw0_that_ae_32930.wav,AE,dh,tcl,2.058125,2.2325,0.1743749999999999,that,like,,False,fdxw0,f,755.0,1758.0,1003.0,0.599001490375722,-0.5713306020496736,-0.693625838346345,1.522246665609353,1,0.5702583821543761
800,800,TIMIT,timit/TIMIT_ORIG/train/dr2/fdxw0/si1511,dr2_fdxw0_piano_eh_19487.wav,eh,y,nx,1.2179375,1.2825,0.0645625,piano,a,tinkled,False,fdxw0,f,651.0,2050.0,1399.0,-0.808098519870328,1.4497199417648114,1.4722767794577267,-0.7184586890160813,0,-0.2691463209604466
801,801,TIMIT,timit/TIMIT_ORIG/train/dr2/fdxw0/si881,dr2_fdxw0_that_ae_8290.wav,AE,dh,q,0.518125,0.6840625,0.1659375,that,before,we,False,fdxw0,f,773.0,1811.0,1038.0,0.8425380306106154,-0.2044960855354006,-0.5021950514192174,1.3500809155385336,1,0.5057622894278538
802,802,TIMIT,timit/TIMIT_ORIG/train/dr2/fdxw0/si881,dr2_fdxw0_handed_ae_43497.wav,AE,hv,nx,2.7185625,2.849125,0.1305624999999999,handed,single,on,False,fdxw0,f,624.0,2109.0,1485.0,-1.173403330222668,1.858082894110889,1.9426495701929545,0.6282600670934552,1,0.23535644881146667
803,803,TIMIT,timit/TIMIT_ORIG/train/dr2/fdxw0/sx161,dr2_fdxw0_as_ae_4202.wav,AE,q,z,0.262625,0.3225,0.059875,as,,a,False,fdxw0,f,685.0,1877.0,1192.0,-0.3480850549821962,0.2523167086144487,0.3401004110601438,-0.814106327944317,1,-0.3049774835862933
804,804,TIMIT,timit/TIMIT_ORIG/train/dr2/fdxw0/sx251,dr2_fdxw0_recognition_eh_37271.wav,eh,r,kcl,2.3294375,2.3775,0.0480624999999999,recognition,speech,,False,fdxw0,f,631.0,1759.0,1128.0,-1.078694675686876,-0.5644091960777061,-0.0099444564637465,-1.05513837804347,0,-0.3952720134034266
805,805,TIMIT,timit/TIMIT_ORIG/train/dr2/fdxw0/sx71,dr2_fdxw0_resemble_eh_13610.wav,eh,z,m,0.850625,0.9275,0.076875,resemble,porcupines,sea,False,fdxw0,f,748.0,1687.0,939.0,0.5042928358399302,-1.06275042605936,-1.0436707058702352,-0.4672242240979201,0,-0.17502980046322428
806,806,TIMIT,timit/TIMIT_ORIG/train/dr2/feac0/sa1,dr2_feac0_had_eh_6767.wav,eh,hv,dcl,0.4229375,0.527375,0.1044375,had,she,your,False,feac0,f,667.0,1944.0,1277.0,0.0236488784993151,1.1031549766635538,0.8841893432050281,-0.7440831934032364,0,-0.27874567745466977
807,807,TIMIT,timit/TIMIT_ORIG/train/dr2/feac0/sa2,dr2_feac0_dont_ae_4680.wav,AE,nx,s,0.2925,0.4425,0.15,don't,,ask,True,feac0,f,673.0,1838.0,1165.0,0.1123321728717455,0.325320647220072,0.2183721775463785,0.5642541148238738,1,0.21137877711468497
808,808,TIMIT,timit/TIMIT_ORIG/train/dr2/feac0/sa2,dr2_feac0_carry_eh_14520.wav,eh,k,r,0.9075,0.9895,0.082,carry,to,an,False,feac0,f,572.0,1791.0,1219.0,-1.3805032823975,-0.0195681592312831,0.5393911681317989,-1.388380989910138,0,-0.5201101207885489
809,809,TIMIT,timit/TIMIT_ORIG/train/dr2/feac0/sa2,dr2_feac0_rag_ae_27028.wav,AE,r,gcl,1.68925,1.8325,0.1432500000000001,rag,oily,like,False,feac0,f,647.0,1822.0,1175.0,-0.2719621027421196,0.2079116918323766,0.2778201387659008,0.3704263654568967,1,0.13876774680811474
810,810,TIMIT,timit/TIMIT_ORIG/train/dr2/feac0/sa2,dr2_feac0_that_ae_34715.wav,AE,dh,tcl,2.1696875,2.3759375,0.2062499999999998,that,like,,False,feac0,f,674.0,1729.0,1055.0,0.1271127219338172,-0.4745278613586026,-0.4355553958683664,2.179485359548696,1,0.8164706963361086
811,811,TIMIT,timit/TIMIT_ORIG/train/dr2/feac0/si1875,dr2_feac0_tethered_eh_8052.wav,eh,t,dh,0.50325,0.6225,0.11925,tethered,were,army,False,feac0,f,688.0,1813.0,1125.0,0.3340404088028216,0.141869154426798,-0.0194196673317105,-0.3187389656256968,0,-0.11940480539302707
812,812,TIMIT,timit/TIMIT_ORIG/train/dr2/feac0/si615,dr2_feac0_perhaps_ae_23227.wav,AE,hv,pcl,1.4516875,1.5775,0.1258124999999998,perhaps,over,the,False,feac0,f,763.0,1783.0,1020.0,1.4425815884582018,-0.0782726369251308,-0.6436232601366944,-0.1302953204078059,1,-0.048810748150529513
813,813,TIMIT,timit/TIMIT_ORIG/train/dr2/feac0/sx165,dr2_feac0_relaxed_ae_27279.wav,AE,l,kcl,1.7049375,1.8525,0.1475625,relaxed,zoologist,throughout,False,feac0,f,773.0,1675.0,902.0,1.5903870790789192,-0.8707830857920745,-1.3451092025270572,0.4942607608857984,1,0.1851581272817567
814,814,TIMIT,timit/TIMIT_ORIG/train/dr2/feac0/sx345,dr2_feac0_movies_ae_33533.wav,AE,s,dx,2.0958125,2.2311875,0.1353749999999998,movies,of,saturday,True,feac0,f,636.0,1839.0,1203.0,-0.4345481424249087,0.3326587069318029,0.4442744301805632,0.1442939911954123,1,0.054054878117111925
815,815,TIMIT,timit/TIMIT_ORIG/train/dr2/feac0/sx435,dr2_feac0_invest_eh_13800.wav,eh,v,s,0.8625,1.0275,0.165,invest,should,in,False,feac0,f,615.0,1746.0,1131.0,-0.7449396727284152,-0.3497808462591763,0.0162491094000028,0.9949824467504949,0,0.3727366222403986
816,816,TIMIT,timit/TIMIT_ORIG/train/dr2/feac0/sx435,dr2_feac0_black_ae_22637.wav,AE,l,kcl,1.4148125,1.5475,0.1326875,black,in,zircons,False,feac0,f,766.0,1553.0,787.0,1.486923235644417,-1.7660263706232515,-2.0287607565515637,0.0671218317252338,1,0.025144930865424468
817,817,TIMIT,timit/TIMIT_ORIG/train/dr2/feac0/sx435,dr2_feac0_instead_eh_39937.wav,eh,t,dx,2.4960625,2.5675,0.0714375,instead,zircons,of,False,feac0,f,569.0,1748.0,1179.0,-1.4248449295837151,-0.3351047268357144,0.3015993232537097,-1.691685523641801,0,-0.6337329367312392
818,818,TIMIT,timit/TIMIT_ORIG/train/dr2/feac0/sx75,dr2_feac0_that_ae_6520.wav,AE,dh,kcl,0.4075,0.5625,0.155,that,fill,canteen,False,feac0,f,724.0,1840.0,1116.0,0.8661401750374041,0.3399967666435339,-0.0729228324292805,0.7078302254660808,1,0.2651647254899228
819,819,TIMIT,timit/TIMIT_ORIG/train/dr2/feac0/sx75,dr2_feac0_canteen_ae_11000.wav,AE,k,n,0.6875,0.818,0.1304999999999999,canteen,that,with,False,feac0,f,617.0,2147.0,1530.0,-0.7153785746042717,2.592781098144939,2.3882227620589416,0.0043072833192649,1,0.0016135784512566458
820,820,TIMIT,timit/TIMIT_ORIG/train/dr2/feac0/sx75,dr2_feac0_fresh_eh_23693.wav,eh,r,sh,1.4808125,1.5675,0.0866874999999998,fresh,with,spring,False,feac0,f,597.0,1637.0,1040.0,-1.0109895558457065,-1.149629354837851,-0.5247273376976498,-1.253778386183077,0,-0.46968579418676637
821,821,TIMIT,timit/TIMIT_ORIG/train/dr2/fhlm0/sa1,dr2_fhlm0_had_ae_9775.wav,AE,hv,dcl,0.6109375,0.7258125,0.1148749999999999,had,she,your,False,fhlm0,f,761.0,2042.0,1281.0,0.258321214449512,0.5784698551697901,0.4145147835200478,-0.2580328260357816,1,-0.09666329724492076
822,822,TIMIT,timit/TIMIT_ORIG/train/dr2/fhlm0/sa2,dr2_fhlm0_dont_ae_5096.wav,AE,nx,s,0.3185,0.498125,0.1796249999999999,don't,,ask,True,fhlm0,f,805.0,2114.0,1309.0,0.7372313311255734,0.9097251274833495,0.5283031554667276,0.9425151130648296,1,0.35308150490659623
823,823,TIMIT,timit/TIMIT_ORIG/train/dr2/fhlm0/sa2,dr2_fhlm0_carry_eh_15220.wav,eh,k,r,0.95125,1.0234375,0.0721874999999999,carry,to,an,False,fhlm0,f,577.0,2218.0,1641.0,-1.744393818923108,1.3882049652696022,1.8775081371202165,-1.0495137549988287,0,-0.3931649380455828
824,824,TIMIT,timit/TIMIT_ORIG/train/dr2/fhlm0/sa2,dr2_fhlm0_rag_ae_28449.wav,AE,r,gcl,1.7780625,1.9625,0.1844374999999998,rag,oily,like,False,fhlm0,f,740.0,2045.0,1305.0,0.0297504769450282,0.5922721581828551,0.512047673760059,1.0317450274574396,1,0.38650848344488353
825,825,TIMIT,timit/TIMIT_ORIG/train/dr2/fhlm0/sa2,dr2_fhlm0_that_ae_37230.wav,AE,dh,tcl,2.326875,2.5725,0.2456249999999999,that,like,,False,fhlm0,f,809.0,1959.0,1150.0,0.7807686144597608,0.1966061384749923,-0.1178522423733469,2.166239653306379,1,0.8115086391459803
826,826,TIMIT,timit/TIMIT_ORIG/train/dr2/fhlm0/si1560,dr2_fhlm0_address_eh_15243.wav,eh,r,s,0.9526875,1.119375,0.1666875,address,your,,False,fhlm0,f,726.0,1868.0,1142.0,-0.1226300147246276,-0.2220637195879787,-0.150363205786684,0.7026372912561171,0,0.26321936779717164
827,827,TIMIT,timit/TIMIT_ORIG/train/dr2/fhlm0/si2190,dr2_fhlm0_that_eh_31582.wav,eh,dh,tcl,1.973875,2.0625,0.0886249999999999,that,isn't,kind,False,fhlm0,f,793.0,1959.0,1166.0,0.6066194811230112,0.1966061384749923,-0.0528303155466727,-0.7447414499954885,0,-0.27899227109013025
828,828,TIMIT,timit/TIMIT_ORIG/train/dr2/fhlm0/si930,dr2_fhlm0_when_eh_3058.wav,eh,w,n,0.191125,0.2636875,0.0725625,when,,did,False,fhlm0,f,661.0,1871.0,1210.0,-0.8301108689051728,-0.2082614165749137,0.1259799832266812,-1.042560774656546,0,-0.3905602384192222
829,829,TIMIT,timit/TIMIT_ORIG/train/dr2/fhlm0/si930,dr2_fhlm0_themselves_eh_31080.wav,eh,s,l,1.9425,2.0078125,0.0653125000000001,themselves,assert,sexually,False,fhlm0,f,659.0,1504.0,845.0,-0.8518795105722665,-1.896743151839863,-1.357332722506823,-1.1769850612739874,0,-0.44091776452885095
830,830,TIMIT,timit/TIMIT_ORIG/train/dr2/fhlm0/si930,dr2_fhlm0_themselves_eh_36177.wav,eh,s,kcl,2.2610625,2.3525,0.0914375,themselves,assert,sexually,True,fhlm0,f,701.0,1531.0,830.0,-0.3947380355632989,-1.7725224247222782,-1.4182907789068302,-0.6925940974283751,0,-0.2594570238924285
831,831,TIMIT,timit/TIMIT_ORIG/train/dr2/fhlm0/sx120,dr2_fhlm0_bobcat_ae_28240.wav,AE,k,q,1.765,1.9501875,0.1851875,bobcat,,and,False,fhlm0,f,897.0,1679.0,782.0,1.7385888478118834,-1.0916088094110723,-1.6133565593868526,1.045650988142007,1,0.3917178826976055
832,832,TIMIT,timit/TIMIT_ORIG/train/dr2/fhlm0/sx120,dr2_fhlm0_animals_ae_52833.wav,AE,q,nx,3.3020625,3.4475,0.1454374999999999,animals,wild,,False,fhlm0,f,894.0,1993.0,1099.0,1.705935885311243,0.3530322392897287,-0.3251096341333708,0.3086350718601618,1,0.11561972230342987
833,833,TIMIT,timit/TIMIT_ORIG/train/dr2/fhlm0/sx210,dr2_fhlm0_jeffs_eh_11080.wav,eh,jh,f,0.6925,0.7989375,0.1064374999999999,jeff's,,toy,False,fhlm0,f,681.0,1859.0,1178.0,-0.6124244522342358,-0.2634706286271737,-0.0040638704266671,-0.4144748837371158,0,-0.15526903883802373
834,834,TIMIT,timit/TIMIT_ORIG/train/dr2/fhlm0/sx210,dr2_fhlm0_never_eh_32800.wav,eh,n,v,2.05,2.13,0.08,never,,worked,False,fhlm0,f,729.0,1863.0,1134.0,-0.0899770522239871,-0.245067557943087,-0.182874169200021,-0.9046599978679616,0,-0.3389003624964126
835,835,TIMIT,timit/TIMIT_ORIG/train/dr2/fhlm0/sx390,dr2_fhlm0_pairs_eh_19170.wav,eh,p,axr,1.198125,1.3315625,0.1334374999999998,pairs,nine,of,False,fhlm0,f,626.0,2239.0,1613.0,-1.2110620980793123,1.4848210863610571,1.7637197651735366,0.0861397009071527,0,0.032269334259905455
836,836,TIMIT,timit/TIMIT_ORIG/train/dr2/fjkl0/sa1,dr2_fjkl0_had_ae_6120.wav,AE,hv,dcl,0.3825,0.485625,0.1031249999999999,had,she,your,False,fjkl0,f,802.0,2173.0,1371.0,0.767349945593323,1.2326802648811177,0.6181534089552508,0.1251912132280926,1,0.046898666509358235
837,837,TIMIT,timit/TIMIT_ORIG/train/dr2/fjkl0/sa2,dr2_fjkl0_dont_ae_5160.wav,AE,n,s,0.3225,0.458125,0.135625,don't,,ask,True,fjkl0,f,897.0,1938.0,1041.0,1.748672472169399,-0.2391990255104416,-1.046752585626904,0.9374835771323068,1,0.3511966096360367
838,838,TIMIT,timit/TIMIT_ORIG/train/dr2/fjkl0/sa2,dr2_fjkl0_carry_eh_15580.wav,eh,k,r,0.97375,1.0286875,0.0549374999999999,carry,to,an,False,fjkl0,f,629.0,2106.0,1477.0,-1.0196900238557416,0.8130380842162902,1.152941395093761,-1.0791884263298854,0,-0.4042815530111589
839,839,TIMIT,timit/TIMIT_ORIG/train/dr2/fjkl0/sa2,dr2_fjkl0_rag_ae_26903.wav,AE,r,gcl,1.6814375,1.8380625,0.156625,rag,oily,like,False,fjkl0,f,810.0,1996.0,1186.0,0.8499876320418347,0.1240733099904539,-0.3152029819468663,1.4623494122704146,1,0.5478198959640445
840,840,TIMIT,timit/TIMIT_ORIG/train/dr2/fjkl0/sa2,dr2_fjkl0_that_ae_35350.wav,AE,dh,tcl,2.209375,2.4275,0.2181250000000001,that,like,,False,fjkl0,f,906.0,1848.0,942.0,1.8416398694239744,-0.8028974771497621,-1.5462243840015504,2.99945650088916,1,1.1236452344960675
841,841,TIMIT,timit/TIMIT_ORIG/train/dr2/fjkl0/si1562,dr2_fjkl0_was_eh_3007.wav,eh,w,z,0.1879375,0.231875,0.0439374999999999,was,,it,False,fjkl0,f,540.0,1910.0,1370.0,-1.9390342855954337,-0.4145718771315635,0.6131082392746988,-1.354118149497465,0,-0.507274702992496
842,842,TIMIT,timit/TIMIT_ORIG/train/dr2/fjkl0/si932,dr2_fjkl0_compresses_eh_41616.wav,eh,r,s,2.601,2.680625,0.079625,compresses,cold,to,False,fjkl0,f,652.0,1952.0,1300.0,-0.7821066753162705,-0.1515125996998806,0.2599463616360599,-0.4621586499026441,0,-0.17313215390531594
843,843,TIMIT,timit/TIMIT_ORIG/train/dr2/fjkl0/sx122,dr2_fjkl0_encyclopedias_eh_19756.wav,eh,s,l,1.23475,1.321125,0.086375,encyclopedias,,seldom,True,fjkl0,f,757.0,1814.0,1057.0,0.302512959320445,-1.015850225546839,-0.9660298707380722,-0.2934517743225374,0,-0.10993181187131322
844,844,TIMIT,timit/TIMIT_ORIG/train/dr2/fjkl0/sx122,dr2_fjkl0_present_eh_29110.wav,eh,z,n,1.819375,1.935,0.115625,present,seldom,anecdotal,False,fjkl0,f,721.0,2008.0,1287.0,-0.0693566296978575,0.1992331035423633,0.1943591557888841,0.4376113531912547,0,0.1639363369426972
845,845,TIMIT,timit/TIMIT_ORIG/train/dr2/fjkl0/sx122,dr2_fjkl0_anecdotal_ae_33281.wav,AE,q,n,2.0800625,2.1775,0.0974375000000002,anecdotal,present,evidence,False,fjkl0,f,848.0,2019.0,1171.0,1.2425166426722651,0.2681295809649469,-0.390880527155146,-0.0169599504551367,1,-0.006353473537807436
846,846,TIMIT,timit/TIMIT_ORIG/train/dr2/fjkl0/sx122,dr2_fjkl0_anecdotal_eh_35494.wav,eh,n,kcl,2.218375,2.2975,0.0791249999999998,anecdotal,present,evidence,False,fjkl0,f,697.0,2104.0,1407.0,-0.3172696890433925,0.8005114519576386,0.7997795174551222,-0.4746554555011747,0,-0.17781366072265103
847,847,TIMIT,timit/TIMIT_ORIG/train/dr2/fjkl0/sx122,dr2_fjkl0_evidence_eh_44809.wav,eh,q,v,2.8005625,2.8641875,0.063625,evidence,anecdotal,,False,fjkl0,f,677.0,1955.0,1278.0,-0.5238639051646716,-0.1327226513119032,0.1489526286639162,-0.8620564290554881,0,-0.32294037205998843
848,848,TIMIT,timit/TIMIT_ORIG/train/dr2/fjkl0/sx212,dr2_fjkl0_several_eh_12480.wav,eh,s,v,0.78,0.8668125,0.0868124999999999,several,them,choices,False,fjkl0,f,723.0,1939.0,1216.0,-0.0486972080857295,-0.2329357093811158,-0.1638478915303067,-0.2825170694238301,0,-0.10583549340614763
849,849,TIMIT,timit/TIMIT_ORIG/train/dr2/fjkl0/sx212,dr2_fjkl0_choices_eh_25800.wav,eh,z,n,1.6125,1.6775,0.0649999999999999,choices,several,and,True,fjkl0,f,628.0,1974.0,1346.0,-1.0300197346618056,-0.0137196448547133,0.4920241669414512,-0.827690213659543,0,-0.3100662283123222
850,850,TIMIT,timit/TIMIT_ORIG/train/dr2/fjkl0/sx212,dr2_fjkl0_let_eh_28699.wav,eh,l,tcl,1.7936875,1.8625,0.0688124999999999,let,and,them,False,fjkl0,f,649.0,1955.0,1306.0,-0.8130958077344624,-0.1327226513119032,0.2902173797193718,-0.7324020709707796,0,-0.2743697388301542
851,851,TIMIT,timit/TIMIT_ORIG/train/dr2/fjkl0/sx212,dr2_fjkl0_them_eh_31840.wav,eh,dh,m,1.99,2.1025,0.1125,them,let,set,False,fjkl0,f,684.0,2019.0,1335.0,-0.4515559295222239,0.2681295809649469,0.4365273004553793,0.3595063182004638,0,0.1346769193343623
